goods_code_8,Description_8,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
8413308000 80,Other,"- - ",84,13,30,80,00,80
8413502000 80,Hydraulic units,"- - ",84,13,50,20,00,80
8413504000 80,Dosing and proportioning pumps,"- - ",84,13,50,40,00,80
8413506100 10,Other,"- - ",84,13,50,61,00,10
8413506100 20,Piston pumps,"- - - ",84,13,50,61,00,20
8413506100 80,Hydraulic fluid power,"- - - - ",84,13,50,61,00,80
8413506900 80,Other,"- - - - ",84,13,50,69,00,80
8413508000 80,Other,"- - - ",84,13,50,80,00,80
8413602000 80,Hydraulic units,"- - ",84,13,60,20,00,80
8413603100 10,Other,"- - ",84,13,60,31,00,10
8413603100 20,Gear pumps,"- - - ",84,13,60,31,00,20
8413603100 80,Hydraulic fluid power,"- - - - ",84,13,60,31,00,80
8413603900 80,Other,"- - - - ",84,13,60,39,00,80
8413606100 10,Vane pumps,"- - - ",84,13,60,61,00,10
8413606100 80,Hydraulic fluid power,"- - - - ",84,13,60,61,00,80
8413606900 80,Other,"- - - - ",84,13,60,69,00,80
8413607000 80,Screw pumps,"- - - ",84,13,60,70,00,80
8413608000 80,Other,"- - - ",84,13,60,80,00,80
8413702100 10,Submersible pumps,"- - ",84,13,70,21,00,10
8413702100 80,Single-stage,"- - - ",84,13,70,21,00,80
8413702900 80,Multi-stage,"- - - ",84,13,70,29,00,80
8413703000 80,Glandless impeller pumps for heating systems and warm water supply,"- - ",84,13,70,30,00,80
8413703500 10,"Other, with a discharge outlet diameter","- - ",84,13,70,35,00,10
8413703500 80,Not exceeding 15|mm,"- - - ",84,13,70,35,00,80
8413704500 10,Exceeding 15|mm,"- - - ",84,13,70,45,00,10
8413704500 80,Channel impeller pumps and side channel pumps,"- - - - ",84,13,70,45,00,80
8413705100 10,Radial flow pumps,"- - - - ",84,13,70,51,00,10
8413705100 20,Single-stage,"- - - - - ",84,13,70,51,00,20
8413705100 30,With single entry impeller,"- - - - - - ",84,13,70,51,00,30
8413705100 80,Monobloc,"- - - - - - - ",84,13,70,51,00,80
8413705900 80,Other,"- - - - - - - ",84,13,70,59,00,80
8413706500 80,With more than one entry impeller,"- - - - - - ",84,13,70,65,00,80
8413707500 80,Multi-stage,"- - - - - ",84,13,70,75,00,80
8413708100 10,Other centrifugal pumps,"- - - - ",84,13,70,81,00,10
8413708100 80,Single-stage,"- - - - - ",84,13,70,81,00,80
8413708900 80,Multi-stage,"- - - - - ",84,13,70,89,00,80
8414101500 80,Of a kind used for the manufacture of semiconductors or solely or principally used for the manufacture of flat panel displays,"- - ",84,14,10,15,00,80
8414102500 10,Other,"- - ",84,14,10,25,00,10
8414102500 80,"Rotary piston pumps, sliding vane rotary pumps, molecular drag pumps and Roots pumps","- - - ",84,14,10,25,00,80
8414108100 10,Other,"- - - ",84,14,10,81,00,10
8414108100 80,"Diffusion pumps, cryopumps and adsorption pumps","- - - - ",84,14,10,81,00,80
8414108900 80,Other,"- - - - ",84,14,10,89,00,80
8414202000 80,Handpumps for cycles,"- - ",84,14,20,20,00,80
8414208000 80,Other,"- - ",84,14,20,80,00,80
8414302000 80,"Of a power not exceeding 0,4|kW","- - ",84,14,30,20,00,80
8414308100 10,"Of a power exceeding 0,4|kW","- - ",84,14,30,81,00,10
8414308100 80,Hermetic or semi-hermetic,"- - - ",84,14,30,81,00,80
8414308900 80,Other,"- - - ",84,14,30,89,00,80
5701901000 80,"Of silk, of waste silk other than noil, of synthetic fibres, of yarn of heading|5605|or of textile materials containing metal threads","- - ",57,01,90,10,00,80
5701909000 80,Of other textile materials,"- - ",57,01,90,90,00,80
5702311000 80,Axminster carpets,"- - - ",57,02,31,10,00,80
5702318000 80,Other,"- - - ",57,02,31,80,00,80
5702411000 80,Axminster carpets,"- - - ",57,02,41,10,00,80
5702419000 80,Other,"- - - ",57,02,41,90,00,80
5702501000 80,Of wool or fine animal hair,"- - ",57,02,50,10,00,80
5702503100 10,Of man-made textile materials,"- - ",57,02,50,31,00,10
5702503100 80,Of polypropylene,"- - - ",57,02,50,31,00,80
5702503900 80,Other,"- - - ",57,02,50,39,00,80
5702509000 80,Of other textile materials,"- - ",57,02,50,90,00,80
5702921000 80,Of polypropylene,"- - - ",57,02,92,10,00,80
5702929000 80,Other,"- - - ",57,02,92,90,00,80
5703201200 10,Printed,"- - ",57,03,20,12,00,10
5703201200 80,"Tiles, having a maximum surface area of 1|m$2","- - - ",57,03,20,12,00,80
5703201800 80,Other,"- - - ",57,03,20,18,00,80
5703209200 10,Other,"- - ",57,03,20,92,00,10
5703209200 80,"Tiles, having a maximum surface area of 1|m$2","- - - ",57,03,20,92,00,80
5703209800 80,Other,"- - - ",57,03,20,98,00,80
5703301200 10,Of polypropylene,"- - ",57,03,30,12,00,10
5703301200 80,"Tiles, having a maximum surface area of 1|m$2","- - - ",57,03,30,12,00,80
5703301800 80,Other,"- - - ",57,03,30,18,00,80
5703308200 10,Other,"- - ",57,03,30,82,00,10
5703308200 80,"Tiles, having a maximum surface area of 1|m$2","- - - ",57,03,30,82,00,80
5703308800 80,Other,"- - - ",57,03,30,88,00,80
5703902000 80,"Tiles, having a maximum surface area of 1|m$2","- - ",57,03,90,20,00,80
5703908000 80,Other,"- - ",57,03,90,80,00,80
5705003000 80,Of man-made textile materials,"- ",57,05,00,30,00,80
5705008000 80,Of other textile materials,"- ",57,05,00,80,00,80
5801901000 80,Of flax,"- - ",58,01,90,10,00,80
5801909000 80,Other,"- - ",58,01,90,90,00,80
5803001000 80,Of cotton,"- ",58,03,00,10,00,80
5803003000 80,Of silk or silk waste,"- ",58,03,00,30,00,80
5803009000 80,Other,"- ",58,03,00,90,00,80
5804101000 80,Plain,"- - ",58,04,10,10,00,80
5804109000 80,Other,"- - ",58,04,10,90,00,80
5806321000 80,With real selvedges,"- - - ",58,06,32,10,00,80
5806329000 80,Other,"- - - ",58,06,32,90,00,80
5807101000 80,With woven inscription,"- - ",58,07,10,10,00,80
5807109000 80,Other,"- - ",58,07,10,90,00,80
5807901000 80,Of felt or nonwovens,"- - ",58,07,90,10,00,80
5807909000 80,Other,"- - ",58,07,90,90,00,80
5810101000 80,Of a value exceeding €|35/kg (net weight),"- - ",58,10,10,10,00,80
5810109000 80,Other,"- - ",58,10,10,90,00,80
5810911000 80,"Of a value exceeding €|17,50/kg (net weight)","- - - ",58,10,91,10,00,80
5810919000 80,Other,"- - - ",58,10,91,90,00,80
5810921000 80,"Of a value exceeding €|17,50/kg (net weight)","- - - ",58,10,92,10,00,80
5810929000 80,Other,"- - - ",58,10,92,90,00,80
5810991000 80,"Of a value exceeding €|17,50/kg (net weight)","- - - ",58,10,99,10,00,80
5810999000 80,Other,"- - - ",58,10,99,90,00,80
5902101000 80,Impregnated with rubber,"- - ",59,02,10,10,00,80
5902109000 80,Other,"- - ",59,02,10,90,00,80
5902201000 80,Impregnated with rubber,"- - ",59,02,20,10,00,80
5902209000 80,Other,"- - ",59,02,20,90,00,80
5902901000 80,Impregnated with rubber,"- - ",59,02,90,10,00,80
5902909000 80,Other,"- - ",59,02,90,90,00,80
5903101000 80,Impregnated,"- - ",59,03,10,10,00,80
5903109000 80,"Coated, covered or laminated","- - ",59,03,10,90,00,80
5903201000 80,Impregnated,"- - ",59,03,20,10,00,80
5903209000 80,"Coated, covered or laminated","- - ",59,03,20,90,00,80
5903901000 80,Impregnated,"- - ",59,03,90,10,00,80
5903909100 10,"Coated, covered or laminated","- - ",59,03,90,91,00,10
5903909100 80,"With cellulose derivatives or other plastics, with the fabric forming the right side","- - - ",59,03,90,91,00,80
5903909900 80,Other,"- - - ",59,03,90,99,00,80
5905001000 80,"Consisting of parallel yarns, fixed on a backing of any material","- ",59,05,00,10,00,80
5905003000 10,Other,"- ",59,05,00,30,00,10
5905003000 80,Of flax,"- - ",59,05,00,30,00,80
5905005000 80,Of jute,"- - ",59,05,00,50,00,80
5905007000 80,Of man-made fibres,"- - ",59,05,00,70,00,80
5905009000 80,Other,"- - ",59,05,00,90,00,80
5906991000 80,Fabrics mentioned in note|4(c) to this chapter,"- - - ",59,06,99,10,00,80
5906999000 80,Other,"- - - ",59,06,99,90,00,80
5909001000 80,Of synthetic fibres,"- ",59,09,00,10,00,80
5909009000 80,Of other textile materials,"- ",59,09,00,90,00,80
5911311100 10,Of silk or man-made fibres,"- - - ",59,11,31,11,00,10
5911311100 80,"Woven fabrics, of a kind used in papermaking machines (for example, forming fabrics)","- - - - ",59,11,31,11,00,80
5911311900 80,Other,"- - - - ",59,11,31,19,00,80
5911319000 80,Of other textile materials,"- - - ",59,11,31,90,00,80
5911321100 10,Of silk or man-made fibres,"- - - ",59,11,32,11,00,10
5911321100 80,"Woven fabrics having a batt layer needled on them, of a kind used in papermaking machines (for example, press felts)","- - - - ",59,11,32,11,00,80
5911321900 80,Other,"- - - - ",59,11,32,19,00,80
5911329000 80,Of other textile materials,"- - - ",59,11,32,90,00,80
5911901000 80,Of felt,"- - ",59,11,90,10,00,80
5911909100 10,Other,"- - ",59,11,90,91,00,10
5911909100 80,Self-adhesive circular polishing pads of a kind used for the manufacture of semiconductor wafers,"- - - ",59,11,90,91,00,80
5911909900 80,Other,"- - - ",59,11,90,99,00,80
3903901000 80,"Copolymer, solely of styrene with allyl alcohol, of an acetyl value of 175|or more","- - ",39,03,90,10,00,80
3903902000 80,"Brominated polystyrene, containing by weight 58|% or more but not more than 71|% of bromine, in one of the forms mentioned in note|6(b) to this chapter","- - ",39,03,90,20,00,80
3903909000 80,Other,"- - ",39,03,90,90,00,80
3904501000 80,"Copolymer of vinylidene chloride with acrylonitrile, in the form of expansible beads of a diameter of 4|micrometres or more but not more than 20|micrometres","- - ",39,04,50,10,00,80
3904509000 80,Other,"- - ",39,04,50,90,00,80
3904691000 80,"Poly(vinyl fluoride), in one of the forms mentioned in note|6(b) to this chapter","- - - ",39,04,69,10,00,80
3904692000 80,Fluoroelastomers FKM,"- - - ",39,04,69,20,00,80
3904698000 80,Other,"- - - ",39,04,69,80,00,80
3905991000 80,"Poly(vinyl formal), in one of the forms mentioned in note|6(b) to this chapter, of a molecular weight of 10|000|or more but not exceeding 40|000|and containing by weight: -|9,5|% or more but not more than 13|% of acetyl groups evaluated as vinyl acetate and -|5|% or more but not more than 6,5|% of hydroxy groups evaluated as vinyl alcohol","- - - ",39,05,99,10,00,80
3905999000 80,Other,"- - - ",39,05,99,90,00,80
3906901000 80,"Poly[N-(3-hydroxyimino-1,1-dimethylbutyl)acrylamide]","- - ",39,06,90,10,00,80
3906902000 80,"Copolymer of 2-diisopropylaminoethyl methacrylate with decyl methacrylate, in the form of a solution in N,N-dimethylacetamide, containing by weight 55|% or more of copolymer","- - ",39,06,90,20,00,80
3906903000 80,"Copolymer of acrylic acid with 2-ethylhexyl acrylate, containing by weight 10|% or more but not more than 11|% of 2-ethylhexyl acrylate","- - ",39,06,90,30,00,80
3906904000 80,"Copolymer of acrylonitrile with methyl acrylate, modified with polybutadiene-acrylonitrile (NBR)","- - ",39,06,90,40,00,80
3906905000 80,"Polymerisation product of acrylic acid with alkyl methacrylate and small quantities of other monomers, for use as a thickener in the manufacture of textile printing pastes","- - ",39,06,90,50,00,80
3906906000 80,"Copolymer of methyl acrylate with ethylene and a monomer containing a non-terminal carboxy group as a substituent, containing by weight 50|% or more of methyl acrylate, whether or not compounded with silica","- - ",39,06,90,60,00,80
3906909000 80,Other,"- - ",39,06,90,90,00,80
3907201100 10,Polyether alcohols,"- - ",39,07,20,11,00,10
3907201100 80,Polyethylene glycols,"- - - ",39,07,20,11,00,80
3907202000 80,Other,"- - - ",39,07,20,20,00,80
3907209100 10,Other,"- - ",39,07,20,91,00,10
3907209100 80,"Copolymer of 1-chloro-2,3-epoxypropane with ethylene oxide","- - - ",39,07,20,91,00,80
3907209900 80,Other,"- - - ",39,07,20,99,00,80
3907911000 80,Liquid,"- - - ",39,07,91,10,00,80
3907919000 80,Other,"- - - ",39,07,91,90,00,80
3907990500 80,Thermoplastic liquid crystal aromatic polyester copolymers,"- - - ",39,07,99,05,00,80
3907991000 80,"Poly(ethylene naphthalene-2,6-dicarboxylate)","- - - ",39,07,99,10,00,80
3907998000 80,Other,"- - - ",39,07,99,80,00,80
7210904000 80,Tinned and printed,"- - ",72,10,90,40,00,80
7210908000 80,Other,"- - ",72,10,90,80,00,80
7211232000 80,'Electrical',"- - - ",72,11,23,20,00,80
7211233000 10,Other,"- - - ",72,11,23,30,00,10
7211233000 80,"Of a thickness of 0,35|mm or more","- - - - ",72,11,23,30,00,80
7211902000 80,Perforated,"- - ",72,11,90,20,00,80
7211908000 80,Other,"- - ",72,11,90,80,00,80
7212101000 80,"Tinplate, not further worked than surface-treated","- - ",72,12,10,10,00,80
7212109000 80,Other,"- - ",72,12,10,90,00,80
7212402000 80,"Tinplate, not further worked than varnished; products, plated or coated with chromium oxides or with chromium and chromium oxides, varnished","- - ",72,12,40,20,00,80
7212408000 80,Other,"- - ",72,12,40,80,00,80
7212502000 80,Plated or coated with chromium oxides or with chromium and chromium oxides,"- - ",72,12,50,20,00,80
7212503000 80,Plated or coated with chromium or nickel,"- - ",72,12,50,30,00,80
7212504000 80,Plated or coated with copper,"- - ",72,12,50,40,00,80
7212506100 10,Plated or coated with aluminium,"- - ",72,12,50,61,00,10
7212506100 80,Plated or coated with aluminium-zinc alloys,"- - - ",72,12,50,61,00,80
7212506900 80,Other,"- - - ",72,12,50,69,00,80
7212509000 80,Other,"- - ",72,12,50,90,00,80
7213911000 80,Of a type used for concrete reinforcement,"- - - ",72,13,91,10,00,80
7213912000 80,Of a type used for tyre cord,"- - - ",72,13,91,20,00,80
7213914100 10,Other,"- - - ",72,13,91,41,00,10
7213914100 80,"Containing by weight 0,06|% or less of carbon","- - - - ",72,13,91,41,00,80
7213914900 80,"Containing by weight more than 0,06|% but less than 0,25|% of carbon","- - - - ",72,13,91,49,00,80
7213917000 80,"Containing by weight 0,25|% or more but not more than 0,75|% of carbon","- - - - ",72,13,91,70,00,80
7213919000 80,"Containing by weight more than 0,75|% of carbon","- - - - ",72,13,91,90,00,80
7213991000 80,"Containing by weight less than 0,25|% of carbon","- - - ",72,13,99,10,00,80
7213999000 80,"Containing by weight 0,25|% or more of carbon","- - - ",72,13,99,90,00,80
7214911000 80,"Containing by weight less than 0,25|% of carbon","- - - ",72,14,91,10,00,80
7214919000 80,"Containing by weight 0,25|% or more of carbon","- - - ",72,14,91,90,00,80
7214991000 10,"Containing by weight less than 0,25|% of carbon","- - - ",72,14,99,10,00,10
7214991000 80,Of a type used for concrete reinforcement,"- - - - ",72,14,99,10,00,80
7214993100 10,"Other, of circular cross-section measuring in diameter","- - - - ",72,14,99,31,00,10
7214993100 80,80|mm or more,"- - - - - ",72,14,99,31,00,80
7214993900 80,Less than 80|mm,"- - - - - ",72,14,99,39,00,80
7214995000 80,Other,"- - - - ",72,14,99,50,00,80
7214997100 10,"Containing by weight 0,25|% or more of carbon","- - - ",72,14,99,71,00,10
7214997100 20,Of a circular cross-section measuring in diameter,"- - - - ",72,14,99,71,00,20
7214997100 80,80|mm or more,"- - - - - ",72,14,99,71,00,80
7214997900 80,Less than 80|mm,"- - - - - ",72,14,99,79,00,80
7214999500 80,Other,"- - - - ",72,14,99,95,00,80
7215501100 10,"Containing by weight less than 0,25|% of carbon","- - ",72,15,50,11,00,10
7215501100 80,Of rectangular (other than square) cross-section,"- - - ",72,15,50,11,00,80
7215501900 80,Other,"- - - ",72,15,50,19,00,80
7215508000 80,"Containing by weight 0,25|% or more of carbon","- - ",72,15,50,80,00,80
7216311000 80,Of a height of 80|mm or more but not exceeding 220|mm,"- - - ",72,16,31,10,00,80
7216319000 80,Of a height exceeding 220|mm,"- - - ",72,16,31,90,00,80
7216321100 10,Of a height of 80|mm or more but not exceeding 220|mm,"- - - ",72,16,32,11,00,10
7216321100 80,With parallel flange faces,"- - - - ",72,16,32,11,00,80
7216321900 80,Other,"- - - - ",72,16,32,19,00,80
7216329100 10,Of a height exceeding 220|mm,"- - - ",72,16,32,91,00,10
7216329100 80,With parallel flange faces,"- - - - ",72,16,32,91,00,80
7216329900 80,Other,"- - - - ",72,16,32,99,00,80
7216331000 80,Of a height of 80|mm or more but not exceeding 180|mm,"- - - ",72,16,33,10,00,80
7216339000 80,Of a height exceeding 180|mm,"- - - ",72,16,33,90,00,80
7216401000 80,L|sections,"- - ",72,16,40,10,00,80
7216409000 80,T|sections,"- - ",72,16,40,90,00,80
7216501000 80,With a cross-section which is capable of being enclosed in a square the side of which is 80|mm,"- - ",72,16,50,10,00,80
7216509100 10,Other,"- - ",72,16,50,91,00,10
7216509100 80,Bulb flats,"- - - ",72,16,50,91,00,80
7216509900 80,Other,"- - - ",72,16,50,99,00,80
7216611000 80,"C, L, U, Z, omega or open-ended sections","- - - ",72,16,61,10,00,80
7216619000 80,Other,"- - - ",72,16,61,90,00,80
7216911000 80,Profiled (ribbed) sheets,"- - - ",72,16,91,10,00,80
7216918000 80,Other,"- - - ",72,16,91,80,00,80
7217101000 10,"Containing by weight less than 0,25|% of carbon","- - ",72,17,10,10,00,10
7217101000 80,"With a maximum cross-sectional dimension of less than 0,8|mm","- - - ",72,17,10,10,00,80
7217103100 10,"With a maximum cross-sectional dimension of 0,8|mm or more","- - - ",72,17,10,31,00,10
7217103100 80,"Containing indentations, ribs, grooves or other deformations produced during the rolling process","- - - - ",72,17,10,31,00,80
7217103900 80,Other,"- - - - ",72,17,10,39,00,80
7217105000 80,"Containing by weight 0,25|% or more but less than 0,6|% of carbon","- - ",72,17,10,50,00,80
7217109000 80,"Containing by weight 0,6|% or more of carbon","- - ",72,17,10,90,00,80
7217201000 10,"Containing by weight less than 0,25|% of carbon","- - ",72,17,20,10,00,10
7217201000 80,"With a maximum cross-sectional dimension of less than 0,8|mm","- - - ",72,17,20,10,00,80
7217203000 80,"With a maximum cross-sectional dimension of 0,8|mm or more","- - - ",72,17,20,30,00,80
7217205000 80,"Containing by weight 0,25|% or more but less than 0,6|% of carbon","- - ",72,17,20,50,00,80
7217209000 80,"Containing by weight 0,6|% or more of carbon","- - ",72,17,20,90,00,80
7217304100 10,"Containing by weight less than 0,25|% of carbon","- - ",72,17,30,41,00,10
7217304100 80,Copper-coated,"- - - ",72,17,30,41,00,80
7217304900 80,Other,"- - - ",72,17,30,49,00,80
7217305000 80,"Containing by weight 0,25|% or more but less than 0,6|% of carbon","- - ",72,17,30,50,00,80
7217309000 80,"Containing by weight 0,6|% or more of carbon","- - ",72,17,30,90,00,80
7217902000 80,"Containing by weight less than 0,25|% of carbon","- - ",72,17,90,20,00,80
7217905000 80,"Containing by weight 0,25|% or more but less than 0,6|% of carbon","- - ",72,17,90,50,00,80
7217909000 80,"Containing by weight 0,6|% or more of carbon","- - ",72,17,90,90,00,80
8414401000 80,Giving a flow per minute not exceeding 2|m$3,"- - ",84,14,40,10,00,80
8414409000 80,Giving a flow per minute exceeding 2|m$3,"- - ",84,14,40,90,00,80
8414591500 80,"Fans of a kind used solely or principally for cooling microprocessors, telecommunication apparatus, automatic data processing machines or units of automatic data processing machines","- - - ",84,14,59,15,00,80
8414592500 10,Other,"- - - ",84,14,59,25,00,10
8414592500 80,Axial fans,"- - - - ",84,14,59,25,00,80
8414593500 80,Centrifugal fans,"- - - - ",84,14,59,35,00,80
8414599500 80,Other,"- - - - ",84,14,59,95,00,80
8414801100 10,Turbo-compressors,"- - ",84,14,80,11,00,10
8414801100 80,Single-stage,"- - - ",84,14,80,11,00,80
8414801900 80,Multi-stage,"- - - ",84,14,80,19,00,80
8414802200 10,"Reciprocating displacement compressors, having a gauge pressure capacity of","- - ",84,14,80,22,00,10
8414802200 20,"Not exceeding 15|bar, giving a flow per hour","- - - ",84,14,80,22,00,20
8414802200 80,Not exceeding 60|m$3,"- - - - ",84,14,80,22,00,80
8414802800 80,Exceeding 60|m$3,"- - - - ",84,14,80,28,00,80
8414805100 10,"Exceeding 15|bar, giving a flow per hour","- - - ",84,14,80,51,00,10
8414805100 80,Not exceeding 120|m$3,"- - - - ",84,14,80,51,00,80
8414805900 80,Exceeding 120|m$3,"- - - - ",84,14,80,59,00,80
8414807300 10,Rotary displacement compressors,"- - ",84,14,80,73,00,10
8414807300 80,Single-shaft,"- - - ",84,14,80,73,00,80
8414807500 10,Multi-shaft,"- - - ",84,14,80,75,00,10
8414807500 80,Screw compressors,"- - - - ",84,14,80,75,00,80
8414807800 80,Other,"- - - - ",84,14,80,78,00,80
8414808000 80,Other,"- - ",84,14,80,80,00,80
8415101000 80,Self-contained,"- - ",84,15,10,10,00,80
8415109000 80,Split-system,"- - ",84,15,10,90,00,80
8418215900 80,Building-in type,"- - - - ",84,18,21,59,00,80
8418219100 10,"Other, of a capacity","- - - - ",84,18,21,91,00,10
8416101000 80,Incorporating an automatic control device,"- - ",84,16,10,10,00,80
8416109000 80,Other,"- - ",84,16,10,90,00,80
8416201000 80,"Only for gas, monobloc, incorporating a ventilator and a control device","- - ",84,16,20,10,00,80
8416202000 10,Other,"- - ",84,16,20,20,00,10
8416202000 80,Combination burners,"- - - ",84,16,20,20,00,80
8416208000 80,Other,"- - - ",84,16,20,80,00,80
8417201000 80,Tunnel ovens,"- - ",84,17,20,10,00,80
8417209000 80,Other,"- - ",84,17,20,90,00,80
8417803000 80,Ovens and furnaces for firing ceramic products,"- - ",84,17,80,30,00,80
8417805000 80,"Ovens and furnaces for firing cement, glass or chemical products","- - ",84,17,80,50,00,80
8417807000 80,Other,"- - ",84,17,80,70,00,80
8418102000 80,Of a capacity exceeding 340|litres,"- - ",84,18,10,20,00,80
8418108000 80,Other,"- - ",84,18,10,80,00,80
8418211000 80,Of a capacity exceeding 340|litres,"- - - ",84,18,21,10,00,80
8418215100 10,Other,"- - - ",84,18,21,51,00,10
8418215100 80,Table model,"- - - - ",84,18,21,51,00,80
8418219100 80,Not exceeding 250|litres,"- - - - - ",84,18,21,91,00,80
8418219900 80,Exceeding 250|litres but not exceeding 340|litres,"- - - - - ",84,18,21,99,00,80
8418302000 80,Of a capacity not exceeding 400|litres,"- - ",84,18,30,20,00,80
8418308000 80,Of a capacity exceeding 400|litres but not exceeding 800|litres,"- - ",84,18,30,80,00,80
8418402000 80,Of a capacity not exceeding 250|litres,"- - ",84,18,40,20,00,80
8418408000 80,Of a capacity exceeding 250|litres but not exceeding 900|litres,"- - ",84,18,40,80,00,80
8418501100 10,Refrigerated showcases and counters (incorporating a refrigerating unit or evaporator),"- - ",84,18,50,11,00,10
8418501100 80,For frozen food storage,"- - - ",84,18,50,11,00,80
8418501900 80,Other,"- - - ",84,18,50,19,00,80
8418509000 80,Other refrigerating furniture,"- - ",84,18,50,90,00,80
8418991000 80,"Evaporators and condensers, excluding those for refrigerators of the household type","- - - ",84,18,99,10,00,80
8418999000 80,Other,"- - - ",84,18,99,90,00,80
8419502000 80,Heat exchange units made of fluoropolymers and with inlet and outlet tube bores with inside diameters measuring 3|cm or less,"- - ",84,19,50,20,00,80
8419508000 80,Other,"- - ",84,19,50,80,00,80
8419812000 80,Percolators and other appliances for making coffee and other hot drinks,"- - - ",84,19,81,20,00,80
8419818000 80,Other,"- - - ",84,19,81,80,00,80
8419891000 80,Cooling towers and similar plant for direct cooling (without a separating wall) by means of recirculated water,"- - - ",84,19,89,10,00,80
8419893000 80,Vacuum-vapour plant for the deposition of metal,"- - - ",84,19,89,30,00,80
8419899800 80,Other,"- - - ",84,19,89,98,00,80
8419901500 80,Of sterilisers of subheading|8419|20|00,"- - ",84,19,90,15,00,80
8419908500 80,Other,"- - ",84,19,90,85,00,80
8420101000 80,Of a kind used in the textile industry,"- - ",84,20,10,10,00,80
8420103000 80,Of a kind used in the paper industry,"- - ",84,20,10,30,00,80
8420108100 10,Other,"- - ",84,20,10,81,00,10
8420108100 80,Roll laminators of a kind used solely or principally for the manufacture of printed circuit substrates or printed circuits,"- - - ",84,20,10,81,00,80
8420108900 80,Other,"- - - ",84,20,10,89,00,80
8420911000 80,Of cast iron,"- - - ",84,20,91,10,00,80
8420918000 80,Other,"- - - ",84,20,91,80,00,80
8421192000 80,Centrifuges of a kind used in laboratories,"- - - ",84,21,19,20,00,80
8421197000 80,Other,"- - - ",84,21,19,70,00,80
8421292000 80,Made of fluoropolymers and with filter or purifier membrane thickness not exceeding 140|microns,"- - - ",84,21,29,20,00,80
8421298000 80,Other,"- - - ",84,21,29,80,00,80
8421391500 80,"With stainless steel housing, and with inlet and outlet tube bores with inside diameters not exceeding 1,3|cm","- - - ",84,21,39,15,00,80
8421392500 10,Other,"- - - ",84,21,39,25,00,10
8421392500 80,Machinery and apparatus for filtering or purifying air,"- - - - ",84,21,39,25,00,80
8421393500 10,Machinery and apparatus for filtering or purifying other gases,"- - - - ",84,21,39,35,00,10
8421393500 80,By a catalytic process,"- - - - - ",84,21,39,35,00,80
8421398500 80,Other,"- - - - - ",84,21,39,85,00,80
6003301000 80,Raschel lace,"- - ",60,03,30,10,00,80
6003309000 80,Other,"- - ",60,03,30,90,00,80
6005901000 80,Of wool or fine animal hair,"- - ",60,05,90,10,00,80
6005909000 80,Other,"- - ",60,05,90,90,00,80
6101201000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,01,20,10,00,80
6101209000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,01,20,90,00,80
6101301000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,01,30,10,00,80
6101309000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,01,30,90,00,80
6101902000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,01,90,20,00,80
6101908000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,01,90,80,00,80
6102101000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,02,10,10,00,80
6102109000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,02,10,90,00,80
6102201000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,02,20,10,00,80
6102209000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,02,20,90,00,80
6102301000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,02,30,10,00,80
6102309000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,02,30,90,00,80
6102901000 80,"Overcoats, car coats, capes, cloaks and similar articles","- - ",61,02,90,10,00,80
6102909000 80,"Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles","- - ",61,02,90,90,00,80
6103101000 80,Of wool or fine animal hair,"- - ",61,03,10,10,00,80
6103109000 80,Of other textile materials,"- - ",61,03,10,90,00,80
6104192000 80,Of cotton,"- - - ",61,04,19,20,00,80
6104199000 80,Of other textile materials,"- - - ",61,04,19,90,00,80
6104291000 80,Of wool or fine animal hair,"- - - ",61,04,29,10,00,80
6104299000 80,Of other textile materials,"- - - ",61,04,29,90,00,80
6105201000 80,Of synthetic fibres,"- - ",61,05,20,10,00,80
6105209000 80,Of artificial fibres,"- - ",61,05,20,90,00,80
6105901000 80,Of wool or fine animal hair,"- - ",61,05,90,10,00,80
6105909000 80,Of other textile materials,"- - ",61,05,90,90,00,80
6106901000 80,Of wool or fine animal hair,"- - ",61,06,90,10,00,80
6106903000 80,Of silk or silk waste,"- - ",61,06,90,30,00,80
6106905000 80,Of flax or of ramie,"- - ",61,06,90,50,00,80
6106909000 80,Of other textile materials,"- - ",61,06,90,90,00,80
6109902000 80,Of wool or fine animal hair or man-made fibres,"- - ",61,09,90,20,00,80
6109909000 80,Of other textile materials,"- - ",61,09,90,90,00,80
6110111000 80,"Jerseys and pullovers, containing at least 50|% by weight of wool and weighing 600|g or more per article","- - - ",61,10,11,10,00,80
