goods_code_10,Description_10,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
2008309067 80,Comminuted,"- - - - - - ",20,08,30,90,67,80
2008309069 80,Other,"- - - - - - ",20,08,30,90,69,80
2008309071 10,Other,"- - - - - ",20,08,30,90,71,10
2008309071 20,Pulp,"- - - - - - ",20,08,30,90,71,20
2008309071 80,"In immediate packings of a net content of 4,5|kg or more","- - - - - - - ",20,08,30,90,71,80
2008309073 80,Other,"- - - - - - - ",20,08,30,90,73,80
2008309075 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,30,90,75,80
2008309077 80,Comminuted,"- - - - - - ",20,08,30,90,77,80
2008309079 80,Other,"- - - - - - ",20,08,30,90,79,80
2008405110 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,40,51,10,80
2008405190 80,Other,"- - - - - ",20,08,40,51,90,80
2008405910 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,40,59,10,80
2008405990 80,Other,"- - - - - ",20,08,40,59,90,80
2008407120 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,40,71,20,80
2008407190 80,Other,"- - - - - ",20,08,40,71,90,80
2008407910 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,40,79,10,80
2008407990 80,Other,"- - - - - ",20,08,40,79,90,80
2008409010 80,"Flaked or powdered, whether or not containing starch","- - - - ",20,08,40,90,10,80
2008409090 80,Other,"- - - - ",20,08,40,90,90,80
2008506110 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,50,61,10,80
2008506190 80,Other,"- - - - - ",20,08,50,61,90,80
2008506910 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,50,69,10,80
2008506990 80,Other,"- - - - - ",20,08,50,69,90,80
2008507130 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,50,71,30,80
2008507190 80,Other,"- - - - - ",20,08,50,71,90,80
2008507910 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,50,79,10,80
2008507990 80,Other,"- - - - - ",20,08,50,79,90,80
2008509210 80,Apricot halves,"- - - - - ",20,08,50,92,10,80
2008509220 80,Apricot pulp,"- - - - - ",20,08,50,92,20,80
2008509230 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,50,92,30,80
2008509290 80,Other,"- - - - - ",20,08,50,92,90,80
2008509811 10,"Of 4,5|kg or more","- - - - - ",20,08,50,98,11,10
2008509811 80,Apricot halves,"- - - - - - ",20,08,50,98,11,80
2008509813 80,Apricot pulp,"- - - - - - ",20,08,50,98,13,80
2008509815 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,50,98,15,80
2008509819 80,Other,"- - - - - - ",20,08,50,98,19,80
2008509891 10,"Of less than 4,5|kg","- - - - - ",20,08,50,98,91,10
2008509891 80,Apricot halves,"- - - - - - ",20,08,50,98,91,80
2008509893 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,50,98,93,80
2008509899 80,Other,"- - - - - - ",20,08,50,98,99,80
2008603930 80,"Sweet cherries containing added spirit, with a sugar content of not more than 9|% by weight, of a diameter of not more than 19,9|mm, with stones, for use in chocolate products","- - - - - ",20,08,60,39,30,80
2008603990 80,Other,"- - - - - ",20,08,60,39,90,80
2008605010 80,Sour cherries (Prunus cerasus),"- - - - - ",20,08,60,50,10,80
2008605090 80,Other,"- - - - - ",20,08,60,50,90,80
3215190020 80,"Ink:   -|consisting of a polyester polymer and a dispersion of silver (CAS|RN|7440-22-4) and silver chloride (CAS|RN|7783-90-6)|in methyl propyl ketone (CAS|RN|107-87-9),   -|with a total solid content by weight of 55|% or more, but not more than 57|%, and   -|with a specific|density of 1,40|g/cm$3|or more, but not more than 1,60|g/cm$3, for use in the manufacture of electrodes","- - - ",32,15,19,00,20,80
3215190090 80,Other,"- - - ",32,15,19,00,90,80
3215907010 80,"Ink formulation, for use in the manufacture of ink-jet cartridges","- - - ",32,15,90,70,10,80
3215907020 80,Heat sensitive ink fixed on a plastic film,"- - - ",32,15,90,70,20,80
3215907030 80,"Disposable cartridge ink, containing by weight:   -|1|% or more, but not more than 10|% of amorphous silicon dioxide or   -|3,8|% or more of dye C.I. Solvent Black 7|in organic solvents for use in the marking of integrated circuits","- - - ",32,15,90,70,30,80
3215907040 80,"Dry ink powder|with a base of hybrid resin (made from polystyrene acrilyc resin|and polyester resin) mixed with:  -|wax;    -|a vinyl-based polymer and    -|a colouring agent  for use in the manufacture of toner bottles for photocopiers, fax machines, printers and multifunction devices","- - - ",32,15,90,70,40,80
3215907090 80,Other,"- - - ",32,15,90,70,90,80
3302102910 80,Containing 70|% or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose,"- - - - - - ",33,02,10,29,10,80
3302102990 80,Other,"- - - - - - ",33,02,10,29,90,80
3307490010 80,Technical aerosols that contain hydrofluorocarbons (HFCs) with global warming potential (GWP) of 150 or more,"- - - ",33,07,49,00,10,80
3307490090 80,other,"- - - ",33,07,49,00,90,80
3402119010 80,Sodium lauroyl methyl isethionate,"- - - - ",34,02,11,90,10,80
3402119090 80,Other,"- - - - ",34,02,11,90,90,80
3402130010 80,Vinyl copolymer surface active agent based on polypropylene glycol,"- - - ",34,02,13,00,10,80
3402130020 80,"Surfactant containing 1,4-dimethyl-1,4-bis(2-methylpropyl)-2-butyne-1,4-diyl ether, polymerised with oxirane, methyl terminated","- - - ",34,02,13,00,20,80
3402130090 80,Other,"- - - ",34,02,13,00,90,80
3402901010 80,Surface-active mixture of methyltri-C8-C10-alkylammonium chlorides,"- - - ",34,02,90,10,10,80
3402901020 80,Mixture of docusate sodium (INN) and sodium benzoate,"- - - ",34,02,90,10,20,80
3402901070 80,"Surface-active preparation, containing ethoxylated 2,4,7,9-tetramethyl-5-decyne-4,7-diol (CAS RN 9014-85-1)","- - - ",34,02,90,10,70,80
3402901090 80,Other,"- - - ",34,02,90,10,90,80
3501105010 80,With a water content of more than 50% by weight,"- - - ",35,01,10,50,10,80
3501105090 80,Other,"- - - ",35,01,10,50,90,80
3501909010 80,Non edible sodium caseinate (CAS RN 9005-46-3) in the form of powder with a protein content of more than 88|% by weight for use in the production of thermoplastic granules,"- - - ",35,01,90,90,10,80
3501909090 80,Other,"- - - ",35,01,90,90,90,80
3502119010 80,crystals,"- - - - ",35,02,11,90,10,80
3502119090 80,Other,"- - - - ",35,02,11,90,90,80
3506919010 80,Adhesive based on an aqueous dispersion of a mixture of dimerised rosin and a copolymer of ethylene and vinyl acetate (EVA),"- - - - ",35,06,91,90,10,80
3506919030 80,Two component microencapsulated epoxy adhesive dispersed in a solvent,"- - - - ",35,06,91,90,30,80
3506919040 80,"Acrylic pressure sensitive adhesive with a thickness of 0,076 mm or more but not more than 0,127 mm, put up in rolls of a width of 45,7 cm or more but not more than 132 cm supplied on a release liner with an initial peel adhesion release value of not less than 15 N/25 mm (measured according to ASTM D3330)","- - - - ",35,06,91,90,40,80
3506919050 80,"Preparation containing by weight: -	15% or more but not more than 60% of styrene butadiene copolymers or styrene isoprene copolymers and -	10% or more but not more than 30% of pinene polymers or pentadiene copolymers Dissolved in : -	Methyl ethyl ketone (CAS RN 78-93-3) -	Heptane (CAS RN 142-82-5), and -	Toluene (CAS RN 108-88-3) or light aliphatic solvent naphta (CAS RN 64742-89-8) ","- - - - ",35,06,91,90,50,80
3506919060 80,Temporary wafer-bonding adhesive material in the form of a suspension of a solid polymer in D-limonene (CAS|RN|5989-27-5) with a polymeric content by weight of 25|% or more but not more than 35|%,"- - - - ",35,06,91,90,60,80
3506919070 80,Temporary wafer-bonding release in the|form of a suspension of a solid polymer in cyclopentanone (CAS|RN|120-92-3) with a polymeric content of not more than 10|% by weight,"- - - - ",35,06,91,90,70,80
3506919091 10,Other,"- - - - ",35,06,91,90,91,10
3506919091 80,Technical aerosols that contain hydrofluorocarbons (HFCs) with global warming potential (GWP) of 150 or more,"- - - - - ",35,06,91,90,91,80
3506919099 80,Other,"- - - - - ",35,06,91,90,99,80
3507909010 80,Preparation of Achromobacter lyticus protease (CAS RN 123175-82-6) for use in the manufacture of human and analogue insulin products,"- - - ",35,07,90,90,10,80
3507909030 80,"Salicylate 1-monooxygenase (CAS RN 9059-28-3) in aqueous solution with   -|an enzyme concentration of 6,0|U/ml or more, but not more than 7,4|U/ml ,   -|a| concentration by weight of sodium azide (CAS RN 26628-22-8) of not more than 0,09|% and   -|a pH value of 6,5|or more, but not more than 8,5 ","- - - ",35,07,90,90,30,80
3507909090 80,Other,"- - - ",35,07,90,90,90,80
3601000010 80,"Pyrotechnical powder in the form of granulate of cylindrical shape, composed of strontium nitrate or copper nitrate in the solution of nitroguanidine, binder and additives, used as a component of airbag inflators","- ",36,01,00,00,10,80
3601000090 80,Other,"- ",36,01,00,00,90,80
3602000010 80,"Free flowing porous prills predominantly based on ammonium nitrate with the following composition (in percentage by weight): —ammonium nitrate >99,4 —(total nitrogen >34,5) —anionic polymer 0,28 —coating 0,08 The oil absorption of the prills is >10 % by weight. The prills have a bulk density of 0,72 g /cm³.  Free flowing porous prills predominantly based on ammonium nitrate with the following composition (in percentage by weight): —ammonium nitrate > 99 —(total nitrogen > 34,5) —magnesium nitrate 0,4 —mixture of diammonium phosphate, ammonium sulphate and boric acid 0,06 —coating 0,08 The oil absorption of the prills is >7 % by weight. The prills have a bulk density of 0,80 g /cm³.  ","- ",36,02,00,00,10,80
3602000090 80,Other,"- ",36,02,00,00,90,80
3603006010 80,"Igniters for gas generators with an overall maximum length of 20,34mm or more but not more than 29,4mm  and a pin length of 6,68mm  (± 0,3mm ) or more but not more than 7,54mm  (± 0,3mm )","- - ",36,03,00,60,10,80
3603006090 80,Other,"- - ",36,03,00,60,90,80
2008706110 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - ",20,08,70,61,10,80
2008706190 80,Other,"- - - - - ",20,08,70,61,90,80
2008706910 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - ",20,08,70,69,10,80
2008706990 80,Other,"- - - - - ",20,08,70,69,90,80
2008707110 80,"In slices, deep fried","- - - - - ",20,08,70,71,10,80
2008707130 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - ",20,08,70,71,30,80
2008707190 80,Other,"- - - - - ",20,08,70,71,90,80
2008707910 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - ",20,08,70,79,10,80
2008707990 80,Other,"- - - - - ",20,08,70,79,90,80
2008709210 80,Peach halves (including nectarines),"- - - - - ",20,08,70,92,10,80
2008709230 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - ",20,08,70,92,30,80
2008709290 80,Other,"- - - - - ",20,08,70,92,90,80
2008709811 10,"Of 4,5|kg or more","- - - - - ",20,08,70,98,11,10
2008709811 80,Peach halves (including nectarines),"- - - - - - ",20,08,70,98,11,80
2008709815 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - - ",20,08,70,98,15,80
2008709817 10,Other,"- - - - - - ",20,08,70,98,17,10
2008709817 80,Peaches,"- - - - - - - ",20,08,70,98,17,80
2008709818 80,Other,"- - - - - - - ",20,08,70,98,18,80
2008709821 10,"Of less than 4,5|kg","- - - - - ",20,08,70,98,21,10
2008709821 80,Peach halves (including nectarines),"- - - - - - ",20,08,70,98,21,80
2008709825 80,"Peaches, flaked or powdered, whether or not containing starch","- - - - - - ",20,08,70,98,25,80
2008709827 10,Other,"- - - - - - ",20,08,70,98,27,10
2008709827 80,Peaches,"- - - - - - - ",20,08,70,98,27,80
2008709828 80,Other,"- - - - - - - ",20,08,70,98,28,80
2008805010 80,"Flaked or powdered, whether or not containing starch","- - - - ",20,08,80,50,10,80
2008805090 80,Other,"- - - - ",20,08,80,50,90,80
2008807010 80,"Flaked or powdered, whether or not containing starch","- - - - ",20,08,80,70,10,80
2008807090 80,Other,"- - - - ",20,08,80,70,90,80
2008809010 80,"Flaked or powdered, whether or not containing starch","- - - - ",20,08,80,90,10,80
2008809090 80,Other,"- - - - ",20,08,80,90,90,80
2008939110 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,93,91,10,80
2008939120 80,"Sweetened dried cranberries, excluding packing alone as processing, for the manufacture of products of food processing industries","- - - - - ",20,08,93,91,20,80
2008939180 80,Other,"- - - - - ",20,08,93,91,80,80
2008939310 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,93,93,10,80
2008939390 80,Other,"- - - - - ",20,08,93,93,90,80
2008939910 80,"Flaked or powdered, whether or not containing starch","- - - - - ",20,08,93,99,10,80
2008939990 80,Other,"- - - - - ",20,08,93,99,90,80
2008971211 80,Containing figs,"- - - - - - - - ",20,08,97,12,11,80
2008971215 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,12,15,80
2008971219 80,Containing pistachios,"- - - - - - - - ",20,08,97,12,19,80
2008971290 80,Other,"- - - - - - - - ",20,08,97,12,90,80
2008971411 80,Containing figs,"- - - - - - - - ",20,08,97,14,11,80
2008971415 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,14,15,80
2008971419 80,Containing pistachios,"- - - - - - - - ",20,08,97,14,19,80
2008971490 80,Other,"- - - - - - - - ",20,08,97,14,90,80
2008971611 80,Containing figs,"- - - - - - - - ",20,08,97,16,11,80
2008971615 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,16,15,80
2008971619 80,Containing pistachios,"- - - - - - - - ",20,08,97,16,19,80
2008971690 80,Other,"- - - - - - - - ",20,08,97,16,90,80
2008971811 80,Containing figs,"- - - - - - - - ",20,08,97,18,11,80
2008971815 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,18,15,80
2008971819 80,Containing pistachios,"- - - - - - - - ",20,08,97,18,19,80
2008971890 80,Other,"- - - - - - - - ",20,08,97,18,90,80
2008973211 80,Containing figs,"- - - - - - - - ",20,08,97,32,11,80
2008973215 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,32,15,80
2008973219 80,Containing pistachios,"- - - - - - - - ",20,08,97,32,19,80
2008973290 80,Other,"- - - - - - - - ",20,08,97,32,90,80
2008973411 80,Containing figs,"- - - - - - - - ",20,08,97,34,11,80
2008973415 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,34,15,80
2008973419 80,Containing pistachios,"- - - - - - - - ",20,08,97,34,19,80
2008973490 80,Other,"- - - - - - - - ",20,08,97,34,90,80
2008973611 80,Containing figs,"- - - - - - - - ",20,08,97,36,11,80
2008973615 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,36,15,80
2008973619 80,Containing pistachios,"- - - - - - - - ",20,08,97,36,19,80
2008973690 80,Other,"- - - - - - - - ",20,08,97,36,90,80
2008973811 80,Containing figs,"- - - - - - - - ",20,08,97,38,11,80
2008973815 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,38,15,80
2008973819 80,Containing pistachios,"- - - - - - - - ",20,08,97,38,19,80
2008973890 80,Other,"- - - - - - - - ",20,08,97,38,90,80
2008975111 80,Containing figs,"- - - - - - - - ",20,08,97,51,11,80
2008975115 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,51,15,80
2008975119 80,Containing pistachios,"- - - - - - - - ",20,08,97,51,19,80
2008975190 80,Other,"- - - - - - - - ",20,08,97,51,90,80
2008975911 80,Containing figs,"- - - - - - - - ",20,08,97,59,11,80
2008975915 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,59,15,80
2008975919 80,Containing pistachios,"- - - - - - - - ",20,08,97,59,19,80
2008975990 80,Other,"- - - - - - - - ",20,08,97,59,90,80
2008977211 80,Containing figs,"- - - - - - - - - ",20,08,97,72,11,80
2008977215 80,Containing hazelnuts,"- - - - - - - - - ",20,08,97,72,15,80
2008977219 80,Containing pistachios,"- - - - - - - - - ",20,08,97,72,19,80
2008977290 80,Other,"- - - - - - - - - ",20,08,97,72,90,80
2008977411 80,Containing figs,"- - - - - - - - - ",20,08,97,74,11,80
2008977415 80,Containing hazelnuts,"- - - - - - - - - ",20,08,97,74,15,80
2008977419 80,Containing pistachios,"- - - - - - - - - ",20,08,97,74,19,80
2008977490 80,Other,"- - - - - - - - - ",20,08,97,74,90,80
2008977611 80,Containing figs,"- - - - - - - - - ",20,08,97,76,11,80
2008977615 80,Containing hazelnuts,"- - - - - - - - - ",20,08,97,76,15,80
2008977619 80,Containing pistachios,"- - - - - - - - - ",20,08,97,76,19,80
2008977690 80,Other,"- - - - - - - - - ",20,08,97,76,90,80
2008977811 80,Containing figs,"- - - - - - - - - ",20,08,97,78,11,80
2008977815 80,Containing hazelnuts,"- - - - - - - - - ",20,08,97,78,15,80
2008977819 80,Containing pistachios,"- - - - - - - - - ",20,08,97,78,19,80
2008977890 80,Other,"- - - - - - - - - ",20,08,97,78,90,80
2008979211 80,Containing figs,"- - - - - - - - ",20,08,97,92,11,80
2008979215 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,92,15,80
2008979219 80,Containing pistachios,"- - - - - - - - ",20,08,97,92,19,80
2008979290 80,Other,"- - - - - - - - ",20,08,97,92,90,80
2008979311 80,Containing figs,"- - - - - - - - ",20,08,97,93,11,80
2008979315 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,93,15,80
2008979319 80,Containing pistachios,"- - - - - - - - ",20,08,97,93,19,80
2008979390 80,Other,"- - - - - - - - ",20,08,97,93,90,80
2008979411 80,Containing figs,"- - - - - - - - ",20,08,97,94,11,80
2008979415 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,94,15,80
2008979419 80,Containing pistachios,"- - - - - - - - ",20,08,97,94,19,80
2008979490 80,Other,"- - - - - - - - ",20,08,97,94,90,80
2008979611 80,Containing figs,"- - - - - - - - ",20,08,97,96,11,80
2008979615 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,96,15,80
2008979619 80,Containing pistachios,"- - - - - - - - ",20,08,97,96,19,80
2008979690 80,Other,"- - - - - - - - ",20,08,97,96,90,80
2008979711 80,Containing figs,"- - - - - - - - ",20,08,97,97,11,80
2008979715 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,97,15,80
2008979719 80,Containing pistachios,"- - - - - - - - ",20,08,97,97,19,80
2008979790 80,Other,"- - - - - - - - ",20,08,97,97,90,80
2008979811 80,Containing figs,"- - - - - - - - ",20,08,97,98,11,80
2008979815 80,Containing hazelnuts,"- - - - - - - - ",20,08,97,98,15,80
2008979819 80,Containing pistachios,"- - - - - - - - ",20,08,97,98,19,80
2008979820 80,"Mixtures, presented in their juice, containing at least two of the following fruit: peach or pear or pineapple ","- - - - - - - - ",20,08,97,98,20,80
2008979890 80,Other,"- - - - - - - - ",20,08,97,98,90,80
2008992810 80,Figs,"- - - - - - - - ",20,08,99,28,10,80
2008992890 80,Other,"- - - - - - - - ",20,08,99,28,90,80
2008993410 80,Figs,"- - - - - - - - ",20,08,99,34,10,80
2008993490 80,Other,"- - - - - - - - ",20,08,99,34,90,80
2008993710 80,Figs,"- - - - - - - - ",20,08,99,37,10,80
2008993790 80,Other,"- - - - - - - - ",20,08,99,37,90,80
2008994010 80,Figs,"- - - - - - - - ",20,08,99,40,10,80
2008994090 80,Other,"- - - - - - - - ",20,08,99,40,90,80
2008994310 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,43,10,80
2008994390 80,Other,"- - - - - - ",20,08,99,43,90,80
2008994530 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,45,30,80
2008994590 80,Other,"- - - - - - ",20,08,99,45,90,80
2008994811 10,"Passion fruit, guavas and tamarinds","- - - - - - ",20,08,99,48,11,10
2008994811 80,"Flaked or powdered, whether or not containing starch","- - - - - - - ",20,08,99,48,11,80
2008994819 80,Other,"- - - - - - - ",20,08,99,48,19,80
2008994891 10,"Mangoes, mangosteens, papaws (papayas), cashew apples, lychees, jackfruit, sapodillo plums, carambola and pitahaya","- - - - - - ",20,08,99,48,91,10
2008994891 80,"Flaked or powdered, whether or not containing starch","- - - - - - - ",20,08,99,48,91,80
2008994894 10,Other,"- - - - - - - ",20,08,99,48,94,10
2008994894 80,"Mango puree:  •	not from concentrate,  •	of the genus Mangifera,  •	of a Brix value of 14 or more, but not more than 20  used in the manufacture of products of drink industry ","- - - - - - - - ",20,08,99,48,94,80
2008994899 80,Other,"- - - - - - - - ",20,08,99,48,99,80
2008994910 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,49,10,80
2008994930 80,"Seedless boysenberry puree not containing added spirit, whether or not containing added sugar","- - - - - - ",20,08,99,49,30,80
2008994960 80,Figs,"- - - - - - ",20,08,99,49,60,80
2008994970 80,"Blanched vine leaves of the genus Karakishmish, in brine, containing by weight:   -|more than 6|% of salt concentration,   -|0,1|% or more but not more than 1,4|% of acidity expressed as citric acid monohydrate and   -|whether or not but not more than 2|000|mg/kg of sodium benzoate according CODEX STAN 192-1995 for use in the manufacture of stuffed vine leaves with rice","- - - - - - ",20,08,99,49,70,80
2008994980 80,Other,"- - - - - - ",20,08,99,49,80,80
2008996310 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,63,10,80
2008996390 80,Other,"- - - - - - ",20,08,99,63,90,80
2008996791 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,67,91,80
2008996795 80,Figs,"- - - - - - ",20,08,99,67,95,80
2008996799 80,Other,"- - - - - - ",20,08,99,67,99,80
2008997210 80,"Flaked or powdered, whether or not containing starch","- - - - - - - ",20,08,99,72,10,80
2008997290 80,Other,"- - - - - - - ",20,08,99,72,90,80
2008997820 80,"Flaked or powdered, whether or not containing starch","- - - - - - - ",20,08,99,78,20,80
2008997880 80,Other,"- - - - - - - ",20,08,99,78,80,80
2008999120 80,"Chinese water chestnuts (Eleocharis dulcis or Eleocharis tuberosa) peeled, washed, blanched, chilled and individually quick-frozen for use in the manufacture of products of food industry for treatment other than simple repacking","- - - - - - ",20,08,99,91,20,80
2008999190 80,Other,"- - - - - - ",20,08,99,91,90,80
2008999911 10,Vine leaves,"- - - - - - ",20,08,99,99,11,10
2008999911 80,"Blanched vine leaves of the genus Karakishmish, in brine, containing by weight:   -|more than 6|% of salt concentration,   -|0,1|% or more but not more than 1,4|% of acidity expressed as citric acid monohydrate and   -|whether or not but not more than 2|000|mg/kg of sodium benzoate according CODEX STAN 192-1995 for use in the manufacture of stuffed vine leaves with rice","- - - - - - - ",20,08,99,99,11,80
2008999919 80,Other,"- - - - - - - ",20,08,99,99,19,80
2008999920 80,Hop shoots and similar edible parts of plants,"- - - - - - ",20,08,99,99,20,80
2008999930 80,"Flaked or powdered, whether or not containing starch","- - - - - - ",20,08,99,99,30,80
2008999935 80,"Frozen pulp from acai berries:   -hydrated and pasteurised,   -separated from the kernels by the addition of water,   -with a Brix value of less than 6, and   -with a sugar content of less than 5,6 % ","- - - - - - ",20,08,99,99,35,80
2008999940 80,"Seedless boysenberry puree not containing added spirit, whether or not containing added sugar","- - - - - - ",20,08,99,99,40,80
2008999950 80,"Watermelon (egusi, Citrullus spp.) seeds and derived products","- - - - - - ",20,08,99,99,50,80
2008999960 80,Figs,"- - - - - - ",20,08,99,99,60,80
2008999979 80,Peppers (sweet or other than sweet) (Capsicum spp.),"- - - - - - ",20,08,99,99,79,80
2008999980 80,"Curry leaves (Bergera koenigii, Syn.: Murraya koenigii) (frozen)","- - - - - - ",20,08,99,99,80,80
2008999990 80,Other,"- - - - - - ",20,08,99,99,90,80
2009111111 10,In containers of two litres or less,"- - - - - ",20,09,11,11,11,10
2009111111 80,With an added sugar content not exceeding 30|% by weight,"- - - - - - ",20,09,11,11,11,80
2009111119 80,Other,"- - - - - - ",20,09,11,11,19,80
2009111191 10,Other,"- - - - - ",20,09,11,11,91,10
2009111191 80,With an added sugar content not exceeding 30|% by weight,"- - - - - - ",20,09,11,11,91,80
2009111199 80,Other,"- - - - - - ",20,09,11,11,99,80
2009111910 80,In containers of two litres or less,"- - - - - ",20,09,11,19,10,80
2009111990 80,Other,"- - - - - ",20,09,11,19,90,80
2009119110 80,In containers of two litres or less,"- - - - - ",20,09,11,91,10,80
2009119190 80,Other,"- - - - - ",20,09,11,91,90,80
2009119911 10,"Having a degree of concentration of up to 50!o! Brix, in containers of two litres or less, excluding blood orange juice","- - - - - ",20,09,11,99,11,10
2009119911 80,with a degree of concentration higher than 20!o! brix,"- - - - - - ",20,09,11,99,11,80
2009119919 80,Other,"- - - - - - ",20,09,11,99,19,80
3801900010 80,Expandable graphite (CAS RN 90387-90-9|and CAS RN 12777-87-6),"- - ",38,01,90,00,10,80
3801900090 80,Other,"- - ",38,01,90,00,90,80
3707100060 80,"Sensitising emulsion, containing by weight:   -|not more than 5|%|of photoacid generator,   -|2|% or more but not more than 50|%|of phenolic resins, and   -|not more than 7|%|of epoxy-containing derivatives, dissolved in heptan-2-one and/or ethyllactate","- - ",37,07,10,00,60,80
3707100090 80,Other,"- - ",37,07,10,00,90,80
3801100010 80,"Artificial graphite in powder form, (CAS RN 7782-42-5) with:   -a secondary particle structure which is aggregated from smaller primary particles.   -without coating on the surface,   -particle size represented by d50 value of 13,5 µm (± 0,5),   -specific surface area (measured by BET) less than 2,0 m²/g,   -tap density: 1,10 ~ 1,70 g/cm³ ,   -specific Discharge Capacity of 351,0 mAh/g (±3,0),   -initial efficiency of 94,0 % (± 1,0) ","- - ",38,01,10,00,10,80
3801100020 80,"Artificial graphite (CAS RN 7782-42-5) powder form, with:   -specific surface area (measured by BET) of 0,8 m²/g (± 0,25),   -tap density: 0,85 g/cm³ (± 0,10),   -particle size represented by d50 value of 21,0 µm (± 2,0),   -specific discharge capacity of 351,0 mAh/g (±3,0),   -initial efficiency of 94,0 % (± 2,0) ","- - ",38,01,10,00,20,80
3801100090 80,Other,"- - ",38,01,10,00,90,80
3802100010 80,"Mixture of activated carbon and polyethylene, in form of powder","- - ",38,02,10,00,10,80
3802100020 80,Chemically activated carbon in granular form with a|Butane Working Capacity of 11|g butane/100|ml or more (as determined by the ASTM D 5228|method) used for vapour absorption and desorption in emission control canisters of motor vehicles,"- - ",38,02,10,00,20,80
3802100030 80,"Chemically activated carbon |in pellet (cylindrical) form, with:  -|a diameter of 2|mm or more but not more than 3|mm, and  -|a Butane Working Capacity of 5|g butane/100ml or more (as determined by the ASTM D 5228|method) used for vapour absorption and desorption in emission control canisters of motor vehicles","- - ",38,02,10,00,30,80
3802100090 80,Other,"- - ",38,02,10,00,90,80
3802900011 10,Soda flux calcinated diatomaceous earth,"- - ",38,02,90,00,11,10
3802900011 80,"Soda flux calcinated diatomaceous earth, acid washed, for use as a filter aid in the manufacture of pharmaceutical and/or biochemical products","- - - ",38,02,90,00,11,80
3802900019 80,Other,"- - - ",38,02,90,00,19,80
3802900090 80,Other,"- - ",38,02,90,00,90,80
3804000010 80,Sodium lignosulphonate (CAS RN 8061-51-6),"- ",38,04,00,00,10,80
3804000090 80,Other,"- ",38,04,00,00,90,80
3806100010 80,Obtained from fresh oleoresins,"- - ",38,06,10,00,10,80
3806100090 80,Other,"- - ",38,06,10,00,90,80
3808911010 80,Technical aerosols that contain hydrofluorocarbons (HFCs) with global warming potential (GWP) of 150 or more,"- - - - ",38,08,91,10,10,80
3808911090 80,Other,"- - - - ",38,08,91,10,90,80
3808919010 80,"Indoxacarb (ISO) and its (R) isomer, fixed on a support of silicon dioxide","- - - - ",38,08,91,90,10,80
3808919030 80,"Preparation containing endospores or spores and protein crystals derived from either:   -|Bacillus thuringiensis Berliner subsp. aizawai and kurstaki or,   -|Bacillus thuringiensis subsp. kurstaki or,   -|Bacillus thuringiensis subsp. israelensis or,   -|Bacillus thuringiensis subsp. aizawai or,   -|Bacillus thuringiensis subsp. tenebrionis ","- - - - ",38,08,91,90,30,80
3808919040 80,Spinosad (ISO),"- - - - ",38,08,91,90,40,80
